ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice,MF_Rank_EY,MF_Rank_ROC,MF_Rank,clusterno_kmeans
NSC,sp500,2025-02-05,Railroads,Industrials,73842794496.0,4.31,0.19849001,4.1509247,128.64,0.18303,0.732,11.68,40565000000.0,-987000000.0,4747000000.0,2024-09-30,556500000.0,0.1202,0.7704066875023243,252.9199981689453,238.3879547119141,0.0642852160782883,0.1199403709131335,0.0075362803344359,21.28510258295765,21.654109432272715,1.0609596381436002,0.0170409616922462,302.0,208.0,510.0,2
WMB,sp500,2025-02-05,Oil & Gas Midstream,Energy,96742334464.0,0.625,0.27754,5.4804764,182.368,0.20583001,0.572,2.34,51139000000.0,-2021000000.0,3634000000.0,2024-09-30,594000000.0,0.0705,0.7371711136126513,55.720001220703125,40.45436096191406,0.0375636996991456,0.0739850971130746,0.0061400213597392,23.5448723165398,23.811966333633816,1.377354626196196,0.0112167980313643,131.0,115.0,246.0,1
OXY,sp500,2025-02-05,Oil & Gas E&P,Energy,79092744192.0,1.875,0.16254999,1.6920288,79.146,0.13118,1.001,3.75,76249000000.0,13000000.0,7254000000.0,2024-09-30,1285500000.0,0.1066,0.3837534643791666,47.59000015258789,55.69051742553711,0.0917151133660339,0.0951194566101072,0.0162530711651553,12.19066670735677,12.69066670735677,0.8545440472198829,0.0393990332840551,358.0,175.0,533.0,0
O,sp500,2025-02-05,REIT - Retail,Real Estate,73748086784.0,0.469,0.1754,1.2295753,68.941,0.02513,1.548,1.04,64842849000.0,1925928000.0,2213254000.0,2024-09-30,911320000.0,0.0303,0.0617034059115089,54.02999877929688,57.589656829833984,0.0300110022715894,0.0331480386408755,0.0123572019253754,51.50096036470853,51.95192190317007,0.938189281782748,0.0086803629575448,78.0,22.0,100.0,1
AEP,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,95915696128.0,0.891,0.13464,1.9580308,165.878,0.10182,0.565,4.88,94098300000.0,-4626800000.0,4040200000.0,2024-09-30,81550000.0,0.0447,-0.3036821369752368,97.87999725341795,96.24161529541016,0.0421224071043422,0.0451562788150416,0.0008502258054945,19.874794519143027,20.05737648635614,1.0170236332066835,0.0091029835002256,167.0,44.0,211.0,5
OKE,sp500,2025-02-05,Oil & Gas Midstream,Energy,84235550720.0,0.991,0.14047,3.3561642,166.619,0.16875,0.809,4.69,48174000000.0,-681000000.0,4555000000.0,2024-09-30,867000000.0,0.1132,0.6705046267081584,97.0199966430664,76.99174499511719,0.0540745559453973,0.0959088707809572,0.0102925664115608,20.475265808756163,20.68656644841501,1.2601350527802613,0.0102143891392396,262.0,182.0,444.0,4
GM,sp500,2025-02-05,Auto Manufacturers,Consumer Cyclical,165768806400.0,24.846,0.06058,0.75318676,174.581,0.14167,1.209,6.46,171216000000.0,12280000000.0,12782000000.0,2024-12-31,-1133500000.0,0.059,0.9011949224166204,48.56999969482422,39.760868072509766,0.0771073899703243,0.0696581941840694,-0.0068378365303835,3.672445773192604,7.518575804152356,1.221552799256035,0.5115503429300551,335.0,96.0,431.0,4
SRE,sp500,2025-02-05,Utilities - Diversified,Utilities,92782698496.0,0.906,0.22697,1.789513,96.747,0.09734,0.518,4.48,88649000000.0,-4744000000.0,2596000000.0,2024-09-30,-1070500000.0,0.0447,0.5729760535118275,81.43000030517578,77.58282470703125,0.0279793543632697,0.030939753292414,-0.0115377114198306,17.974107210976733,18.17633935383388,1.0495879804927477,0.011126120552678,66.0,29.0,95.0,1
CHTR,sp500,2025-02-05,Telecom Services,Communication Services,147412926464.0,5.07,0.085200004,3.431701,533.472,0.32965,0.341,34.84,145787000000.0,-9253000000.0,13245000000.0,2024-12-31,1418000000.0,0.0916,0.8057888310136756,340.260009765625,363.5,0.0898496510293117,0.0970088036679508,0.0096192378376416,9.620838397406,9.7663607854657,0.936066051624828,0.014900369877413,356.0,158.0,514.0,0
DLR,sp500,2025-02-05,REIT - Specialty,Real Estate,73157107712.0,6.595,0.08209,2.6382608,79.825,0.01956,1.603,1.24,41845326000.0,-901416000.0,757580000.0,2024-09-30,569863500.0,0.0198,0.8016303830057749,163.33999633789062,142.4370574951172,0.0103555214755398,0.0185028738095604,0.0077895848786614,126.40725511120212,131.7258034982989,1.1467521107945522,0.0403759039296006,13.0,8.0,21.0,1
PCAR,sp500,2025-02-05,Farm & Heavy Construction Machinery,Industrials,64085872640.0,17.457,0.13514,3.0471911,83.654,0.27142,5.342,7.85,9117700000.0,22270100000.0,5403900000.0,2024-09-30,417650000.0,0.1376,0.8793969856655293,108.4800033569336,88.84977722167969,0.0843227965445084,0.1721656184887121,0.0065170369505012,11.595287051838676,13.81910870788963,1.2209372577972435,0.1609236675865591,347.0,259.0,606.0,2
CPRT,sp500,2025-02-05,Specialty Business Services,Industrials,51532169216.0,3.553,0.32171002,7.405606,1.573,0.20129,7.029,1.43,4136370000.0,4018262000.0,1583014000.0,2024-10-31,273425500.0,0.2491,0.8026079447684141,57.86000061035156,50.93000030517578,0.0307189474862722,0.1941245172069076,0.0053059186942804,37.97692350374236,40.46153888835774,1.1360691196475707,0.0614068434586974,83.0,321.0,404.0,4
ROST,sp500,2025-02-05,Apparel Retail,Consumer Cyclical,48624758784.0,14.071,0.09824,10.110774,114.299,0.43236,1.558,6.35,7278897000.0,2782591000.0,2598616000.0,2024-10-31,363818500.0,0.1752,0.6067591466845915,146.9499969482422,135.40826416015625,0.053442239406133,0.2582735277326773,0.0074821656517854,20.925826291061764,23.141731802872787,1.0852365463782534,0.0957536596952499,260.0,318.0,578.0,2
PCG,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,91835932672.0,0.419,0.110640004,1.2091764,221.631,0.10674,1.039,1.28,114772000000.0,664000000.0,5135000000.0,2024-09-30,-530500000.0,0.0279,0.5170342096216568,15.18000030517578,17.778905868530273,0.0559149327566596,0.0444835233376069,-0.00577660600339,11.532031488418578,11.85937523841858,0.8538208378753661,0.0276021074819832,270.0,26.0,296.0,5
VLO,sp500,2025-02-05,Oil & Gas Refining & Marketing,Energy,52526309376.0,16.375,0.028670002,1.7925961,38.593,0.13797,1.567,9.01,36406000000.0,8678000000.0,4960000000.0,2024-09-30,1681500000.0,0.1579,0.4089129553089433,142.99000549316406,145.34046936035156,0.0944288692452147,0.1100168574217017,0.0320125289588364,14.05271981056205,15.870144893802893,0.9838278775517104,0.114518493397658,361.0,224.0,585.0,2
KDP,sp500,2025-02-05,Beverages - Non-Alcoholic,Consumer Defensive,58686869504.0,0.407,0.15038,1.6992612,67.319,0.09052,0.533,1.6,48616000000.0,-3597000000.0,3471000000.0,2024-09-30,513500000.0,0.0659,0.1295814026120756,31.280000686645508,33.84292221069336,0.0591444053727115,0.0771007796708056,0.0087498277611314,19.295625429153443,19.55000042915344,0.9242700879051736,0.0130115086657834,278.0,114.0,392.0,5
KMB,sp500,2025-02-05,Household & Personal Products,Consumer Defensive,50348302336.0,3.331,0.1297,33.55827,517.798,2.30998,0.827,7.49,11318000000.0,-1219000000.0,3429000000.0,2024-09-30,830500000.0,0.266,-0.0783313617014111,129.3000030517578,135.3101348876953,0.068105573393846,0.3395385681750668,0.0164950944017466,16.818291462183954,17.2630177639196,0.9555825449370382,0.0257617936688418,313.0,361.0,674.0,2
CCI,sp500,2025-02-05,REIT - Specialty,Real Estate,67925671936.0,0.446,0.18626,7.273101,559.592,0.20527,0.536,2.8,36919000000.0,-973000000.0,2299000000.0,2024-09-30,420500000.0,0.0594,-0.1271603602794449,88.55000305175781,107.58201599121094,0.0338458190323995,0.0639570466811328,0.006190590214495,31.46571537562779,31.625001089913507,0.8230929885064807,0.0050367022544235,108.0,88.0,196.0,5
URI,sp500,2025-02-05,Rental & Leasing Services,Industrials,63703355392.0,7.299,0.17125,5.769272,167.987,0.31401,0.825,39.48,24914000000.0,-74000000.0,4068000000.0,2024-12-31,78000000.0,0.1543,1.5410824759760426,753.489990234375,665.8078002929688,0.0638584886929028,0.1637681159420289,0.0012244252994214,18.900481008976065,19.08535942842895,1.1316929448751192,0.0096869236414535,300.0,267.0,567.0,2
GWW,sp500,2025-02-05,Industrial Distribution,Industrials,56957796352.0,29.733,0.10802,14.496725,83.325,0.52611,2.595,38.58,2931000000.0,3800000000.0,2561000000.0,2024-09-30,429000000.0,0.3297,0.8579702849043627,1042.5899658203125,946.3668212890624,0.0449631159213566,0.3804783835982766,0.007531892514745,26.253420575954188,27.02410486833366,1.1016763715365494,0.0285184022240286,202.0,367.0,569.0,2
D,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,87943921664.0,2.114,0.16946,1.7311517,156.351,0.085030004,0.738,2.6,91829000000.0,-2841000000.0,3938000000.0,2024-09-30,-1777500000.0,0.0391,-0.185413534964103,53.959999084472656,52.79928588867188,0.0447785352925877,0.044253157729132,-0.0202117436471749,19.94076887864333,20.753845801720253,1.021983501789175,0.0391771689375049,197.0,36.0,233.0,5
KMI,sp500,2025-02-05,Oil & Gas Midstream,Energy,101812084736.0,0.05,0.16765,2.0093527,101.433,0.083500005,0.46,1.17,68702000000.0,-2554000000.0,4302000000.0,2024-09-30,849000000.0,0.0632,0.7013732122964749,27.5,19.639183044433597,0.0422543159896503,0.0650359799238072,0.0083388922071625,23.461538461538463,23.504273504273502,1.4002619120042483,0.0018181818181818,170.0,94.0,264.0,1
LEN,sp500,2025-02-05,Residential Construction,Consumer Cyclical,36693458944.0,26.087,0.11512,1.2694187,14.665,0.15878001,11.501,14.55,12005318000.0,27468023000.0,4849973000.0,2024-11-30,866991500.0,0.1538,0.5635224059465337,128.2899932861328,163.8720703125,0.1321754105384783,0.122867050954719,0.0236279578145839,7.024260706950709,8.81718166915002,0.7828667389231548,0.2033439969227889,380.0,234.0,614.0,0
COR,sp500,2025-02-05,Medical Distribution,Healthcare,50631073792.0,15.961,0.00513,62.766968,557.753,2.0911798,0.879,7.45,19383854000.0,-6559240000.0,3156949000.0,2024-09-30,1588884000.0,0.2076,0.1221590174023527,251.57000732421875,240.18690490722656,0.0623520056668996,0.2461632763372059,0.0313815979200317,31.625370110633387,33.76778621801594,1.0473926853813658,0.0634455600242908,291.0,323.0,614.0,2
JCI,sp500,2025-02-05,Building Products & Equipment,Industrials,61571035136.0,0.911,0.07429,3.1941977,54.68,0.0805,0.935,2.09,31516000000.0,-776000000.0,2416000000.0,2024-09-30,1139000000.0,0.0767,1.2938984655366716,77.29000091552734,65.08816528320312,0.0392392298531844,0.0785946649316851,0.0184989581137322,36.54497651460639,36.9808616820705,1.1874662710069208,0.0117867769337415,146.0,127.0,273.0,1
MNST,sp500,2025-02-05,Beverages - Non-Alcoholic,Consumer Defensive,44512075776.0,1.671,0.21662001,7.8428407,13.985,0.23517,3.13,1.53,4155543000.0,2652614000.0,1983029000.0,2024-09-30,467539000.0,0.2522,-0.014288161153468,46.61000061035156,50.470001220703125,0.0445503599962239,0.2912725132513836,0.0105036440527468,29.371895823759196,30.46405268650429,0.9235189118884316,0.0358506753511796,193.0,349.0,542.0,0
TEL,sp500,2025-02-05,Electronic Components,Technology,47821746176.0,4.409,0.20151,3.5142615,37.194,0.26461,1.608,6.31,14922000000.0,3046000000.0,3001000000.0,2024-12-31,751000000.0,0.1657,1.0805844159151077,144.77000427246094,142.82127380371094,0.0627538774714607,0.1670191451469278,0.0157041526094858,22.24421620799698,22.94294837915388,1.013644539198189,0.03045520390883,297.0,275.0,572.0,2
PAYX,sp500,2025-02-05,Software - Application,Technology,48264744960.0,4.162,0.31983998,14.16485,22.517,0.45672,1.378,4.78,3125100000.0,2100400000.0,2216400000.0,2024-11-30,379250000.0,0.4048,0.57970874957335,149.50999450683594,122.892333984375,0.0459217178467817,0.424150798966606,0.0078577023521891,30.407530231555636,31.278241528626765,1.2165933354788852,0.0278376038587153,214.0,379.0,593.0,2
STZ,sp500,2025-02-05,Beverages - Brewers,Consumer Defensive,52192698368.0,0.356,0.05687,3.2397275,149.155,0.07111,1.252,3.71,19176700000.0,340500000.0,3384600000.0,2024-11-30,655400000.0,0.1273,0.3883670164155006,172.58999633789062,234.43365478515625,0.0648481512899731,0.1734162687270715,0.0125573120473463,46.42425777301634,46.5202146463317,0.7361997427206368,0.002062691972616,304.0,252.0,556.0,0
MPWR,sp500,2025-02-05,Semiconductors,Technology,30567772160.0,29.978,0.21292,13.612868,0.693,0.20214,6.419,9.25,694290000.0,1823862000.0,485620000.0,2024-09-30,153676500.0,0.2156,2.9690774842822587,656.2899780273438,767.8056030273438,0.0158866664360795,0.1928477709050128,0.0050274026905073,67.70940302998311,70.95026789484797,0.8547606001306706,0.0456779792525659,24.0,307.0,331.0,5
IQV,sp500,2025-02-05,Diagnostics & Research,Healthcare,48547258368.0,9.433,0.09174,5.214127,200.258,0.22001,0.805,7.64,21548000000.0,-1360000000.0,2165000000.0,2024-09-30,508000000.0,0.0766,1.014377002800297,200.0399932861328,233.6499938964844,0.0445957212164026,0.1072419258965722,0.0104640306595531,24.948559330645654,26.18324519452,0.8561523582780745,0.0471555704688874,195.0,153.0,348.0,5
MCHP,sp500,2025-02-05,Semiconductors,Technology,34418237440.0,0.533,0.14220001,4.500727,102.895,0.118030004,0.884,1.45,12716800000.0,-380200000.0,1136900000.0,2024-09-30,163500000.0,0.1561,1.599841353432753,52.59999847412109,72.95256042480469,0.0330319064705714,0.092156672016601,0.0047503885196045,35.908274809738685,36.27586101663524,0.7210164820512113,0.0101330801418603,101.0,212.0,313.0,5
LHX,sp500,2025-02-05,Aerospace & Defense,Industrials,52635209728.0,2.842,0.05709,2.1023068,67.726,0.06258,1.041,7.8,33587000000.0,329000000.0,2050000000.0,2024-09-30,679500000.0,0.0664,0.3293862395882903,210.7100067138672,224.90582275390625,0.0389473132261402,0.0604434485198726,0.012909609432762,26.649744450495792,27.014103424854767,0.936881064855434,0.0134877315241097,142.0,92.0,234.0,5
FIS,sp500,2025-02-05,Information Technology Services,Technology,53572030464.0,2.457,0.14146,2.6718884,66.387,0.03034,1.18,0.96,28277000000.0,928000000.0,1685000000.0,2024-09-30,380000000.0,0.0247,0.4324362926570522,81.52999877929688,72.17615509033203,0.031452979948787,0.0576956000684814,0.0070932536383021,82.36770706176759,84.92708206176758,1.1295974228227874,0.030136146655063,90.0,34.0,124.0,1
ODFL,sp500,2025-02-05,Trucking,Industrials,39196778496.0,0.347,0.21027,9.403031,1.437,0.30241,1.328,5.77,4690772000.0,181479000.0,1630989000.0,2024-09-30,176721500.0,0.3259,1.1782497115075363,183.66000366210935,193.7699279785156,0.04161028182881,0.3347506111651472,0.004508572050584,31.77001796570353,31.830156613883776,0.9478251118639668,0.0018893607376726,165.0,363.0,528.0,2
HES,sp500,2025-02-05,Oil & Gas E&P,Energy,52971454464.0,6.07,0.21183,4.052106,81.969,0.2885,1.261,9.24,22526000000.0,767000000.0,4563000000.0,2024-09-30,585000000.0,0.1078,0.4148566827380712,142.77999877929688,131.4544677734375,0.086140734593215,0.1958957626754819,0.011043683922207,14.795454413343816,15.452380820270225,1.0861555426581544,0.0425129573602444,351.0,256.0,607.0,2
KHC,sp500,2025-02-05,Packaged Foods,Consumer Defensive,53651320832.0,1.062,0.05243,0.71796674,41.451,0.027999999,1.061,1.09,80364000000.0,474000000.0,5281000000.0,2024-09-30,701000000.0,0.0618,0.2944446289279804,28.700000762939453,34.36471939086914,0.0984318730294926,0.0653281872386748,0.013065847944267,25.355964002696744,26.33027592930225,0.8351588859638752,0.0370034833368844,364.0,93.0,457.0,0
F,sp500,2025-02-05,Auto Manufacturers,Consumer Cyclical,172031770624.0,6.972,0.01931,0.9112108,359.359,0.0799,1.147,0.9,161948000000.0,16063000000.0,3743000000.0,2024-09-30,3459000000.0,0.0181,0.9077572006689856,10.15999984741211,9.43290901184082,0.0217576089952643,0.02102679047924,0.0201067511393586,3.542222052680121,11.288888719346788,1.0770802341736356,0.6862204827469426,39.0,9.0,48.0,1
EW,sp500,2025-02-05,Medical Devices,Healthcare,38396833792.0,7.538,0.65859,4.4074397,7.353,0.19139,3.461,2.59,6243500000.0,4783600000.0,1636400000.0,2024-09-30,290300000.0,0.2194,0.6014471663584768,71.33000183105469,60.70000076293945,0.0426180973375191,0.1483980375620063,0.007560519223345,24.630116537086757,27.540541247511463,1.1751235738798442,0.1056778327000996,174.0,294.0,468.0,4
KVUE,sp500,2025-02-05,Household & Personal Products,Consumer Defensive,47668125696.0,0.551,0.06883,3.7461746,82.929,0.098809995,0.999,0.54,20984000000.0,-5000000.0,2544000000.0,2024-09-30,270000000.0,0.1231,0.2209380660084043,20.809999465942383,17.85910415649414,0.0533689957986637,0.1212641212641212,0.0056641622899525,37.51666567767108,38.53703604804145,1.165231989443054,0.0264776556530799,259.0,209.0,468.0,4
CMI,sp500,2025-02-05,Specialty Industrial Machinery,Industrials,54737092608.0,16.409,0.06132,4.834424,72.251,0.19375,1.32,15.96,16736000000.0,3713000000.0,1539000000.0,2024-09-30,-355000000.0,0.1151,0.9262718060389136,363.510009765625,279.58160400390625,0.0281162174801931,0.0752604039317326,-0.0064855472420198,21.748183569274747,22.776316401354947,1.3001928759252204,0.0451404350889258,68.0,159.0,227.0,1
CNC,sp500,2025-02-05,Healthcare Plans,Healthcare,32863348736.0,34.799,0.02098,1.1448585,64.231,0.11559,1.098,5.47,44942000000.0,3348000000.0,2870000000.0,2024-09-30,429000000.0,0.0691,0.1757551056682145,61.290000915527344,77.43000030517578,0.0873313314189455,0.0594325947401118,0.0130540561598354,4.842961776147595,11.204753366641198,0.7915536700757372,0.5677761377090133,354.0,95.0,449.0,0
RCL,sp500,2025-02-05,Travel Services,Consumer Cyclical,84992032768.0,1.555,0.16207,10.059919,298.394,0.44263,0.19,11.12,35236000000.0,-7800000000.0,4052702000.0,2024-09-30,-2000000.0,-0.0455,1.5615738763858025,263.5899963378906,139.12155151367188,0.0476833165181791,0.1477147543373669,-2.353161743359328e-05,23.564298231824697,23.7041363613211,1.8946740707674388,0.0058993134094765,222.0,65.0,287.0,3
IDXX,sp500,2025-02-05,Diagnostics & Research,Healthcare,35249065984.0,3.769,0.22530001,23.578056,61.696,0.59424,1.421,10.56,1917022000.0,424520000.0,1111953000.0,2024-09-30,203498500.0,0.5082,0.8534777001019036,465.0299987792969,455.0799865722656,0.0315456018183497,0.4748806555679975,0.0057731600630884,43.68001882379705,44.03693170258493,1.0218643150668445,0.0081048534715902,91.0,380.0,471.0,2
PEG,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,63415001088.0,0.407,0.19482,2.5805254,137.098,0.13,0.681,4.07,50088000000.0,-1866000000.0,2426000000.0,2024-09-30,-250000000.0,0.0543,0.5123294858139278,83.4000015258789,76.19613647460938,0.0382559324824969,0.0503089875990211,-0.0039422848807189,20.39140086630931,20.491400866309316,1.0945437050298483,0.0048800958339755,136.0,69.0,205.0,1
NDAQ,sp500,2025-02-05,Financial Data & Stock Exchanges,Financial Services,56713568256.0,0.48,0.13667,4.24211,93.096,0.10888,0.953,1.93,23002000000.0,-375000000.0,1889000000.0,2024-09-30,298000000.0,0.1109,0.6961051963888761,81.72000122070312,63.997467041015625,0.0333077261418858,0.0834843328766517,0.0052544745316474,42.09326488119333,42.34196954440576,1.276925556574438,0.005873715037077,105.0,164.0,269.0,1
EA,sp500,2025-02-05,Electronic Gaming & Multimedia,Communication Services,31456579584.0,9.772,0.14118,4.3071294,29.954,0.13962,1.425,3.84,9164000000.0,1185000000.0,1459000000.0,2024-09-30,118500000.0,0.1265,0.4628481804346253,121.25,145.1474151611328,0.0463813936319415,0.1409798048120591,0.0037670974265833,29.030729166666667,31.575520833333336,0.8353576249731797,0.0805938144329897,217.0,223.0,440.0,0
PWR,sp500,2025-02-05,Engineering & Construction,Industrials,48541917184.0,5.176,0.03539,6.2622385,70.631,0.12696,1.233,5.37,10820251000.0,1520711000.0,1179041000.0,2024-09-30,378636000.0,0.0863,1.8131045637842795,299.9800109863281,239.43191528320312,0.0242891312992603,0.0955388242829043,0.0078001863536779,54.89832606821753,55.86219943879481,1.252882309492901,0.0172544830003219,48.0,146.0,194.0,1
HSY,sp500,2025-02-05,Confectioners,Consumer Defensive,34318100480.0,3.039,0.16166,6.9650164,134.227,0.43405998,0.847,8.53,9069606000.0,-643210000.0,2426741000.0,2024-09-30,381374500.0,0.2711,-0.0157143792612944,144.74000549316406,193.0942230224609,0.0707131503800527,0.2879927551470403,0.0111129256767069,16.612075673290047,16.968347654532717,0.7495822672868248,0.0209962683754598,318.0,353.0,671.0,0
HWM,sp500,2025-02-05,Aerospace & Defense,Industrials,54111584256.0,1.169,0.14814,11.485583,78.925,0.25719,2.235,2.58,7167000000.0,1874000000.0,1531000000.0,2024-09-30,252000000.0,0.1067,1.4494302915926514,125.4800033569336,86.61219024658203,0.0282933871009374,0.1693396748147329,0.0046570434679531,48.18255944067194,48.63566021586573,1.4487568435770553,0.009316225444103,69.0,233.0,302.0,4
GEHC,sp500,2025-02-05,Health Information Services,Healthcare,47093968896.0,7.77,0.08564,4.7750616,126.093,0.21853,1.227,3.62,23216000000.0,1968000000.0,2513000000.0,2024-09-30,232500000.0,0.1311,0.6594156215905953,86.93000030517578,81.45964813232422,0.0533613976250246,0.0997855781448538,0.0049369379020367,21.86740339921983,24.013812238998835,1.0671541345718245,0.0893822612760002,258.0,195.0,453.0,2
FAST,sp500,2025-02-05,Industrial Distribution,Industrials,43069321216.0,0.51,0.15439999,11.656316,14.644,0.32698002,4.397,1.98,1477900000.0,2518900000.0,1519000000.0,2024-09-30,219700000.0,0.3665,0.8116670240179176,73.19000244140625,65.67872619628906,0.0352687239341886,0.3800540432345877,0.0051010787678349,36.70707194010416,36.96464769767992,1.114363914773085,0.0069681648174324,119.0,373.0,492.0,2
GIS,sp500,2025-02-05,Packaged Foods,Consumer Defensive,49704927232.0,0.843,0.12136,3.5050874,139.823,0.24168,0.66,4.52,26014700000.0,-642900000.0,3719300000.0,2024-11-30,736750000.0,0.1404,-0.0555780057706622,58.90999984741211,67.04521179199219,0.074827591692067,0.146591885479154,0.0148224741696368,12.84668138217082,13.033185806949582,0.8786608062359534,0.0143099643894674,328.0,242.0,570.0,0
KR,sp500,2025-02-05,Grocery Stores,Consumer Defensive,63656681472.0,3.087,0.018609999,5.185605,229.201,0.24285999,0.872,3.82,37393000000.0,8751000000.0,4231000000.0,2024-10-31,109500000.0,0.1017,0.1994226026697453,63.97999954223633,53.28254318237305,0.0664659215994639,0.0916912274618585,0.0017201650709386,15.940575796396944,16.74869097964302,1.200768501669459,0.048249453299263,307.0,163.0,470.0,4
VRSK,sp500,2025-02-05,Consulting Services,Industrials,43642515456.0,3.252,0.32650003,136.47948,1069.413,2.65609,0.818,6.45,3470600000.0,-242500000.0,1188100000.0,2024-09-30,197300000.0,0.2317,0.2560611700967198,289.20001220703125,261.5422668457031,0.0272234537259391,0.3680493169356587,0.0045208209916065,44.33302514837693,44.83721119488857,1.1057486642403571,0.0112448128033686,63.0,360.0,423.0,2
DOW,sp500,2025-02-05,Chemicals,Basic Materials,43895762944.0,4.689,0.02464,1.4739054,95.059,0.05863,1.66,1.62,41412000000.0,7150000000.0,1871000000.0,2024-09-30,28000000.0,0.0922,0.5657692926533535,38.54999923706055,49.55754470825195,0.042623703850117,0.0385280672130472,0.0006378747770193,20.90185138090157,23.79629582534601,0.7778835586792395,0.1216342436523881,175.0,100.0,275.0,5
AME,sp500,2025-02-05,Specialty Industrial Machinery,Industrials,44751745024.0,1.713,0.19271,4.3717303,26.778,0.14886,1.39,5.63,12033949000.0,766765000.0,1755573000.0,2024-09-30,410453500.0,0.129,0.5850360449612594,180.5,154.20849609375,0.0392291518254427,0.1371464904223311,0.0091717875980004,31.75612788632327,32.06039076376554,1.1704932255500775,0.0094903047091412,145.0,222.0,367.0,4
SYY,sp500,2025-02-05,Food Distribution,Consumer Defensive,50461638656.0,1.492,0.024360001,18.8789,599.732,0.88346,1.263,3.85,13817000000.0,1948000000.0,3218375000.0,2024-12-31,82500000.0,0.1739,0.1204479766211754,71.4000015258789,73.62089538574219,0.0637786462294626,0.2041468442752933,0.0016349052903812,18.15792247425426,18.54545494178673,0.9698333761328664,0.0208963580968443,299.0,298.0,597.0,2
EXC,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,86234955776.0,0.613,0.106000006,1.5301578,173.221,0.0933,1.087,2.43,98047000000.0,639000000.0,4293000000.0,2024-09-30,-121500000.0,0.0324,-0.0377504927055223,40.540000915527344,36.76907730102539,0.049782596411962,0.0435016111707841,-0.0014089414078857,16.430864574291085,16.683127948776683,1.1025569280303045,0.0151208679367644,236.0,30.0,266.0,5
CTSH,sp500,2025-02-05,Information Technology Services,Technology,41259159552.0,4.084,0.116009995,2.867145,12.891,0.16478,2.228,4.55,12616000000.0,4160000000.0,2990000000.0,2024-09-30,487000000.0,0.1921,0.7976944760155017,83.54000091552734,71.1679916381836,0.0724687568158441,0.1782308059132093,0.0118034396552896,17.462857344071942,18.36043976165436,1.1738423270427911,0.0488867602973765,322.0,295.0,617.0,2
CTVA,sp500,2025-02-05,Agricultural Inputs,Basic Materials,48620150784.0,3.627,0.04177,1.8303894,22.883,0.02704,1.501,0.98,26259000000.0,5225000000.0,1934000000.0,2024-09-30,-396500000.0,0.0475,0.6248745935728561,65.69999694824219,51.01803970336914,0.0397777458278974,0.0614280269343158,-0.0081550549228341,63.33979280432876,67.04081321249203,1.2877797212561948,0.0552054820163433,149.0,74.0,223.0,1
IT,sp500,2025-02-05,Information Technology Services,Technology,43486912512.0,22.963,0.1733,39.83111,282.147,1.30419,1.023,13.51,4293921000.0,79569000.0,1142665000.0,2024-09-30,452797500.0,0.2288,0.9482139324330828,547.1599731445312,457.4700012207031,0.0262760663839882,0.2612707471607343,0.010412270585433,38.80066418538352,40.5003681084035,1.1960565101197922,0.0419676166515462,58.0,332.0,390.0,4
EXR,sp500,2025-02-05,REIT - Industrial,Real Estate,45309337600.0,0.475,0.24412,2.2997897,81.828,0.05568,2.927,3.74,26719903523.0,-3717000.0,1404737000.0,2024-09-30,502242000.0,0.0764,0.3512348312895054,152.0,155.68374633789062,0.0310032561588364,0.0525799967293483,0.0110847349929035,40.51470588235294,40.64171122994652,0.9763382727834956,0.0031249999999999,86.0,98.0,184.0,5
IR,sp500,2025-02-05,Specialty Industrial Machinery,Industrials,40916230144.0,3.417,0.11715999,3.6401494,47.256,0.08479,2.36,2.06,14015000000.0,2415600000.0,1424100000.0,2024-09-30,328700000.0,0.0555,1.2507327757859754,92.66000366210938,87.00419616699219,0.0348052593063447,0.0866736455150755,0.0080334869278811,43.32184643791717,44.98058430199484,1.0650061461893363,0.0368767522658461,117.0,112.0,229.0,5
EFX,sp500,2025-02-05,Consulting Services,Industrials,38207680512.0,3.777,0.100659996,6.7330456,108.422,0.11927,0.882,4.48,10691200000.0,-221300000.0,999100000.0,2024-09-30,243150000.0,0.1067,0.9587674630561418,266.7699890136719,277.6875305175781,0.0261491926914068,0.0954259353002416,0.0063639037162602,58.70379219055175,59.54687254769461,0.9606840772304136,0.0141582642559033,57.0,176.0,233.0,5
BKR,sp500,2025-02-05,Oil & Gas Equipment & Services,Energy,47658852352.0,2.692,0.082049996,2.9301074,36.933,0.14292,1.295,3.02,20962000000.0,3778000000.0,3250000000.0,2024-09-30,383000000.0,0.0702,0.7557516990741899,47.959999084472656,34.10969161987305,0.0681929975148386,0.1313662085691188,0.008036282476364,14.989403670355184,15.880794398832004,1.4060519695971136,0.0561301094951761,314.0,174.0,488.0,4
