ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice
GM,sp500,2025-02-05,Auto Manufacturers,Consumer Cyclical,165768806400.0,24.846,0.06058,0.75318676,174.581,0.14167,1.209,6.46,171216000000.0,12280000000.0,12782000000.0,2024-12-31,-1133500000.0,0.059,0.9011949224166204,48.56999969482422,39.760868072509766,0.07710738997032436,0.0696581941840694,-0.00683783653038356,3.6724457731926035,7.518575804152356,1.221552799256035,0.5115503429300551
SRE,sp500,2025-02-05,Utilities - Diversified,Utilities,92782698496.0,0.906,0.22697,1.789513,96.747,0.09734,0.518,4.48,88649000000.0,-4744000000.0,2596000000.0,2024-09-30,-1070500000.0,0.0447,0.5729760535118275,81.43000030517578,77.58282470703125,0.02797935436326976,0.03093975329241404,-0.011537711419830616,17.974107210976733,18.176339353833878,1.0495879804927477,0.011126120552678097
CHTR,sp500,2025-02-05,Telecom Services,Communication Services,147412926464.0,5.07,0.085200004,3.431701,533.472,0.32965,0.341,34.84,145787000000.0,-9253000000.0,13245000000.0,2024-12-31,1418000000.0,0.0916,0.8057888310136756,340.260009765625,363.5,0.08984965102931178,0.09700880366795084,0.009619237837641684,9.620838397405999,9.7663607854657,0.936066051624828,0.014900369877413083
DLR,sp500,2025-02-05,REIT - Specialty,Real Estate,73157107712.0,6.595,0.08209,2.6382608,79.825,0.01956,1.603,1.24,41845326000.0,-901416000.0,757580000.0,2024-09-30,569863500.0,0.0198,0.8016303830057749,163.33999633789062,142.4370574951172,0.010355521475539878,0.018502873809560446,0.007789584878661421,126.40725511120212,131.7258034982989,1.1467521107945522,0.040375903929600686
PCAR,sp500,2025-02-05,Farm & Heavy Construction Machinery,Industrials,64085872640.0,17.457,0.13514,3.0471911,83.654,0.27142,5.342,7.85,9117700000.0,22270100000.0,5403900000.0,2024-09-30,417650000.0,0.1376,0.8793969856655293,108.4800033569336,88.84977722167969,0.08432279654450844,0.17216561848871217,0.006517036950501295,11.595287051838676,13.81910870788963,1.2209372577972435,0.16092366758655913
CPRT,sp500,2025-02-05,Specialty Business Services,Industrials,51532169216.0,3.553,0.32171002,7.405606,1.573,0.20129,7.029,1.43,4136370000.0,4018262000.0,1583014000.0,2024-10-31,273425500.0,0.2491,0.8026079447684141,57.86000061035156,50.93000030517578,0.030718947486272262,0.19412451720690768,0.0053059186942804905,37.976923503742356,40.46153888835774,1.1360691196475707,0.06140684345869749
ROST,sp500,2025-02-05,Apparel Retail,Consumer Cyclical,48624758784.0,14.071,0.09824,10.110774,114.299,0.43236,1.558,6.35,7278897000.0,2782591000.0,2598616000.0,2024-10-31,363818500.0,0.1752,0.6067591466845915,146.9499969482422,135.40826416015625,0.053442239406133074,0.2582735277326773,0.007482165651785499,20.925826291061764,23.141731802872787,1.0852365463782534,0.09575365969524995
PCG,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,91835932672.0,0.419,0.110640004,1.2091764,221.631,0.10674,1.039,1.28,114772000000.0,664000000.0,5135000000.0,2024-09-30,-530500000.0,0.0279,0.5170342096216568,15.180000305175781,17.778905868530273,0.05591493275665962,0.04448352333760699,-0.005776606003390054,11.532031488418578,11.859375238418579,0.8538208378753661,0.027602107481983218
VLO,sp500,2025-02-05,Oil & Gas Refining & Marketing,Energy,52526309376.0,16.375,0.028670002,1.7925961,38.593,0.13797,1.567,9.01,36406000000.0,8678000000.0,4960000000.0,2024-09-30,1681500000.0,0.1579,0.40891295530894334,142.99000549316406,145.34046936035156,0.09442886924521472,0.11001685742170171,0.032012528958836405,14.05271981056205,15.870144893802893,0.9838278775517103,0.11451849339765807
KDP,sp500,2025-02-05,Beverages - Non-Alcoholic,Consumer Defensive,58686869504.0,0.407,0.15038,1.6992612,67.319,0.09052,0.533,1.6,48616000000.0,-3597000000.0,3471000000.0,2024-09-30,513500000.0,0.0659,0.12958140261207562,31.280000686645508,33.84292221069336,0.05914440537271156,0.07710077967080566,0.008749827761131486,19.295625429153443,19.550000429153442,0.9242700879051737,0.01301150866578344
KMB,sp500,2025-02-05,Household & Personal Products,Consumer Defensive,50348302336.0,3.331,0.1297,33.55827,517.798,2.30998,0.827,7.49,11318000000.0,-1219000000.0,3429000000.0,2024-09-30,830500000.0,0.266,-0.07833136170141114,129.3000030517578,135.3101348876953,0.06810557339384608,0.33953856817506683,0.016495094401746624,16.818291462183954,17.2630177639196,0.9555825449370382,0.0257617936688418
CCI,sp500,2025-02-05,REIT - Specialty,Real Estate,67925671936.0,0.446,0.18626,7.273101,559.592,0.20527,0.536,2.8,36919000000.0,-973000000.0,2299000000.0,2024-09-30,420500000.0,0.0594,-0.12716036027944494,88.55000305175781,107.58201599121094,0.033845819032399596,0.0639570466811328,0.006190590214495011,31.46571537562779,31.625001089913507,0.8230929885064807,0.005036702254423541
URI,sp500,2025-02-05,Rental & Leasing Services,Industrials,63703355392.0,7.299,0.17125,5.769272,167.987,0.31401,0.825,39.48,24914000000.0,-74000000.0,4068000000.0,2024-12-31,78000000.0,0.1543,1.5410824759760426,753.489990234375,665.8078002929688,0.0638584886929028,0.16376811594202897,0.00122442529942144,18.900481008976065,19.08535942842895,1.1316929448751192,0.009686923641453588
GWW,sp500,2025-02-05,Industrial Distribution,Industrials,56957796352.0,29.733,0.10802,14.496725,83.325,0.52611,2.595,38.58,2931000000.0,3800000000.0,2561000000.0,2024-09-30,429000000.0,0.3297,0.8579702849043627,1042.5899658203125,946.3668212890625,0.044963115921356635,0.3804783835982766,0.00753189251474502,26.253420575954188,27.02410486833366,1.1016763715365494,0.028518402224028693
D,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,87943921664.0,2.114,0.16946,1.7311517,156.351,0.085030004,0.738,2.6,91829000000.0,-2841000000.0,3938000000.0,2024-09-30,-1777500000.0,0.0391,-0.185413534964103,53.959999084472656,52.799285888671875,0.04477853529258779,0.04425315772913202,-0.02021174364717491,19.94076887864333,20.753845801720253,1.021983501789175,0.03917716893750499
KMI,sp500,2025-02-05,Oil & Gas Midstream,Energy,101812084736.0,0.05,0.16765,2.0093527,101.433,0.083500005,0.46,1.17,68702000000.0,-2554000000.0,4302000000.0,2024-09-30,849000000.0,0.0632,0.7013732122964749,27.5,19.639183044433594,0.04225431598965034,0.06503597992380722,0.008338892207162515,23.461538461538463,23.504273504273506,1.4002619120042483,0.0018181818181818182
LEN,sp500,2025-02-05,Residential Construction,Consumer Cyclical,36693458944.0,26.087,0.11512,1.2694187,14.665,0.15878001,11.501,14.55,12005318000.0,27468023000.0,4849973000.0,2024-11-30,866991500.0,0.1538,0.5635224059465337,128.2899932861328,163.8720703125,0.13217541053847834,0.12286705095471903,0.023627957814583947,7.024260706950709,8.81718166915002,0.7828667389231548,0.2033439969227889
COR,sp500,2025-02-05,Medical Distribution,Healthcare,50631073792.0,15.961,0.00513,62.766968,557.753,2.0911798,0.879,7.45,19383854000.0,-6559240000.0,3156949000.0,2024-09-30,1588884000.0,0.2076,0.12215901740235277,251.57000732421875,240.18690490722656,0.06235200566689968,0.24616327633720594,0.03138159792003173,31.625370110633387,33.76778621801594,1.0473926853813658,0.06344556002429082
JCI,sp500,2025-02-05,Building Products & Equipment,Industrials,61571035136.0,0.911,0.07429,3.1941977,54.68,0.0805,0.935,2.09,31516000000.0,-776000000.0,2416000000.0,2024-09-30,1139000000.0,0.0767,1.2938984655366716,77.29000091552734,65.08816528320312,0.039239229853184454,0.0785946649316851,0.01849895811373224,36.54497651460639,36.980861682070504,1.1874662710069208,0.011786776933741538
MNST,sp500,2025-02-05,Beverages - Non-Alcoholic,Consumer Defensive,44512075776.0,1.671,0.21662001,7.8428407,13.985,0.23517,3.13,1.53,4155543000.0,2652614000.0,1983029000.0,2024-09-30,467539000.0,0.2522,-0.01428816115346802,46.61000061035156,50.470001220703125,0.04455035999622396,0.2912725132513836,0.01050364405274686,29.371895823759193,30.46405268650429,0.9235189118884316,0.03585067535117967
TEL,sp500,2025-02-05,Electronic Components,Technology,47821746176.0,4.409,0.20151,3.5142615,37.194,0.26461,1.608,6.31,14922000000.0,3046000000.0,3001000000.0,2024-12-31,751000000.0,0.1657,1.0805844159151075,144.77000427246094,142.82127380371094,0.06275387747146073,0.16701914514692787,0.015704152609485843,22.24421620799698,22.942948379153876,1.013644539198189,0.03045520390883008
PAYX,sp500,2025-02-05,Software - Application,Technology,48264744960.0,4.162,0.31983998,14.16485,22.517,0.45672,1.378,4.78,3125100000.0,2100400000.0,2216400000.0,2024-11-30,379250000.0,0.4048,0.57970874957335,149.50999450683594,122.892333984375,0.04592171784678172,0.42415079896660607,0.007857702352189121,30.407530231555633,31.278241528626765,1.2165933354788852,0.027837603858715303
STZ,sp500,2025-02-05,Beverages - Brewers,Consumer Defensive,52192698368.0,0.356,0.05687,3.2397275,149.155,0.07111,1.252,3.71,19176700000.0,340500000.0,3384600000.0,2024-11-30,655400000.0,0.1273,0.38836701641550064,172.58999633789062,234.43365478515625,0.06484815128997318,0.1734162687270715,0.01255731204734634,46.42425777301634,46.5202146463317,0.7361997427206368,0.0020626919726160473
MPWR,sp500,2025-02-05,Semiconductors,Technology,30567772160.0,29.978,0.21292,13.612868,0.693,0.20214,6.419,9.25,694290000.0,1823862000.0,485620000.0,2024-09-30,153676500.0,0.2156,2.9690774842822587,656.2899780273438,767.8056030273438,0.015886666436079586,0.19284777090501287,0.005027402690507361,67.70940302998311,70.95026789484797,0.8547606001306706,0.045677979252565996
IQV,sp500,2025-02-05,Diagnostics & Research,Healthcare,48547258368.0,9.433,0.09174,5.214127,200.258,0.22001,0.805,7.64,21548000000.0,-1360000000.0,2165000000.0,2024-09-30,508000000.0,0.0766,1.014377002800297,200.0399932861328,233.64999389648438,0.04459572121640268,0.10724192589657222,0.010464030659553146,24.948559330645658,26.18324519452,0.8561523582780745,0.04715557046888741
MCHP,sp500,2025-02-05,Semiconductors,Technology,34418237440.0,0.533,0.14220001,4.500727,102.895,0.118030004,0.884,1.45,12716800000.0,-380200000.0,1136900000.0,2024-09-30,163500000.0,0.1561,1.599841353432753,52.599998474121094,72.95256042480469,0.033031906470571436,0.09215667201660101,0.004750388519604565,35.908274809738685,36.27586101663524,0.7210164820512113,0.010133080141860328
LHX,sp500,2025-02-05,Aerospace & Defense,Industrials,52635209728.0,2.842,0.05709,2.1023068,67.726,0.06258,1.041,7.8,33587000000.0,329000000.0,2050000000.0,2024-09-30,679500000.0,0.0664,0.3293862395882903,210.7100067138672,224.90582275390625,0.03894731322614024,0.06044344851987263,0.012909609432762096,26.649744450495792,27.014103424854767,0.936881064855434,0.013487731524109734
FIS,sp500,2025-02-05,Information Technology Services,Technology,53572030464.0,2.457,0.14146,2.6718884,66.387,0.03034,1.18,0.96,28277000000.0,928000000.0,1685000000.0,2024-09-30,380000000.0,0.0247,0.43243629265705225,81.52999877929688,72.17615509033203,0.031452979948787034,0.05769560006848142,0.00709325363830212,82.36770706176759,84.92708206176758,1.1295974228227874,0.030136146655063024
ODFL,sp500,2025-02-05,Trucking,Industrials,39196778496.0,0.347,0.21027,9.403031,1.437,0.30241,1.328,5.77,4690772000.0,181479000.0,1630989000.0,2024-09-30,176721500.0,0.3259,1.1782497115075365,183.66000366210938,193.76992797851562,0.04161028182881002,0.33475061116514726,0.004508572050584063,31.77001796570353,31.830156613883776,0.9478251118639669,0.001889360737672625
HES,sp500,2025-02-05,Oil & Gas E&P,Energy,52971454464.0,6.07,0.21183,4.052106,81.969,0.2885,1.261,9.24,22526000000.0,767000000.0,4563000000.0,2024-09-30,585000000.0,0.1078,0.4148566827380712,142.77999877929688,131.4544677734375,0.08614073459321504,0.1958957626754819,0.011043683922207056,14.795454413343817,15.452380820270225,1.0861555426581544,0.042512957360244436
KHC,sp500,2025-02-05,Packaged Foods,Consumer Defensive,53651320832.0,1.062,0.05243,0.71796674,41.451,0.027999999,1.061,1.09,80364000000.0,474000000.0,5281000000.0,2024-09-30,701000000.0,0.0618,0.29444462892798046,28.700000762939453,34.36471939086914,0.09843187302949269,0.06532818723867488,0.013065847944267066,25.355964002696744,26.33027592930225,0.8351588859638752,0.03700348333688441
F,sp500,2025-02-05,Auto Manufacturers,Consumer Cyclical,172031770624.0,6.972,0.01931,0.9112108,359.359,0.0799,1.147,0.9,161948000000.0,16063000000.0,3743000000.0,2024-09-30,3459000000.0,0.0181,0.9077572006689857,10.15999984741211,9.43290901184082,0.021757608995264376,0.021026790479240047,0.020106751139358663,3.542222052680121,11.288888719346788,1.0770802341736356,0.6862204827469426
EW,sp500,2025-02-05,Medical Devices,Healthcare,38396833792.0,7.538,0.65859,4.4074397,7.353,0.19139,3.461,2.59,6243500000.0,4783600000.0,1636400000.0,2024-09-30,290300000.0,0.2194,0.6014471663584768,71.33000183105469,60.70000076293945,0.04261809733751914,0.14839803756200634,0.007560519223345029,24.630116537086753,27.540541247511463,1.1751235738798442,0.10567783270009967
KVUE,sp500,2025-02-05,Household & Personal Products,Consumer Defensive,47668125696.0,0.551,0.06883,3.7461746,82.929,0.098809995,0.999,0.54,20984000000.0,-5000000.0,2544000000.0,2024-09-30,270000000.0,0.1231,0.22093806600840432,20.809999465942383,17.85910415649414,0.05336899579866376,0.12126412126412127,0.0056641622899525216,37.51666567767108,38.53703604804145,1.165231989443054,0.026477655653079947
CMI,sp500,2025-02-05,Specialty Industrial Machinery,Industrials,54737092608.0,16.409,0.06132,4.834424,72.251,0.19375,1.32,15.96,16736000000.0,3713000000.0,1539000000.0,2024-09-30,-355000000.0,0.1151,0.9262718060389137,363.510009765625,279.58160400390625,0.028116217480193134,0.0752604039317326,-0.0064855472420198585,21.748183569274747,22.776316401354947,1.3001928759252204,0.04514043508892585
CNC,sp500,2025-02-05,Healthcare Plans,Healthcare,32863348736.0,34.799,0.02098,1.1448585,64.231,0.11559,1.098,5.47,44942000000.0,3348000000.0,2870000000.0,2024-09-30,429000000.0,0.0691,0.1757551056682145,61.290000915527344,77.43000030517578,0.08733133141894552,0.059432594740111824,0.013054056159835408,4.842961776147595,11.204753366641198,0.7915536700757372,0.5677761377090133
RCL,sp500,2025-02-05,Travel Services,Consumer Cyclical,84992032768.0,1.555,0.16207,10.059919,298.394,0.44263,0.19,11.12,35236000000.0,-7800000000.0,4052702000.0,2024-09-30,-2000000.0,-0.0455,1.5615738763858025,263.5899963378906,139.12155151367188,0.04768331651817918,0.14771475433736697,-2.353161743359328e-05,23.564298231824697,23.7041363613211,1.8946740707674388,0.0058993134094765766
IDXX,sp500,2025-02-05,Diagnostics & Research,Healthcare,35249065984.0,3.769,0.22530001,23.578056,61.696,0.59424,1.421,10.56,1917022000.0,424520000.0,1111953000.0,2024-09-30,203498500.0,0.5082,0.8534777001019036,465.0299987792969,455.0799865722656,0.03154560181834973,0.4748806555679975,0.005773160063088496,43.68001882379705,44.03693170258493,1.0218643150668443,0.008104853471590264
PEG,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,63415001088.0,0.407,0.19482,2.5805254,137.098,0.13,0.681,4.07,50088000000.0,-1866000000.0,2426000000.0,2024-09-30,-250000000.0,0.0543,0.5123294858139278,83.4000015258789,76.19613647460938,0.03825593248249697,0.05030898759902119,-0.0039422848807189785,20.39140086630931,20.491400866309313,1.0945437050298483,0.004880095833975595
NDAQ,sp500,2025-02-05,Financial Data & Stock Exchanges,Financial Services,56713568256.0,0.48,0.13667,4.24211,93.096,0.10888,0.953,1.93,23002000000.0,-375000000.0,1889000000.0,2024-09-30,298000000.0,0.1109,0.6961051963888761,81.72000122070312,63.997467041015625,0.033307726141885874,0.08348433287665179,0.005254474531647427,42.09326488119333,42.341969544405764,1.276925556574438,0.005873715037077064
EA,sp500,2025-02-05,Electronic Gaming & Multimedia,Communication Services,31456579584.0,9.772,0.14118,4.3071294,29.954,0.13962,1.425,3.84,9164000000.0,1185000000.0,1459000000.0,2024-09-30,118500000.0,0.1265,0.46284818043462533,121.25,145.1474151611328,0.04638139363194155,0.14097980481205913,0.0037670974265833265,29.030729166666667,31.575520833333336,0.8353576249731797,0.0805938144329897
PWR,sp500,2025-02-05,Engineering & Construction,Industrials,48541917184.0,5.176,0.03539,6.2622385,70.631,0.12696,1.233,5.37,10820251000.0,1520711000.0,1179041000.0,2024-09-30,378636000.0,0.0863,1.8131045637842793,299.9800109863281,239.43191528320312,0.024289131299260386,0.09553882428290436,0.007800186353677909,54.89832606821753,55.86219943879481,1.252882309492901,0.017254483000321983
HSY,sp500,2025-02-05,Confectioners,Consumer Defensive,34318100480.0,3.039,0.16166,6.9650164,134.227,0.43405998,0.847,8.53,9069606000.0,-643210000.0,2426741000.0,2024-09-30,381374500.0,0.2711,-0.015714379261294407,144.74000549316406,193.09422302246094,0.07071315038005274,0.2879927551470403,0.011112925676706917,16.612075673290047,16.968347654532717,0.7495822672868248,0.02099626837545981
HWM,sp500,2025-02-05,Aerospace & Defense,Industrials,54111584256.0,1.169,0.14814,11.485583,78.925,0.25719,2.235,2.58,7167000000.0,1874000000.0,1531000000.0,2024-09-30,252000000.0,0.1067,1.4494302915926514,125.4800033569336,86.61219024658203,0.028293387100937442,0.1693396748147329,0.0046570434679531255,48.18255944067194,48.635660215865734,1.4487568435770553,0.009316225444103043
GEHC,sp500,2025-02-05,Health Information Services,Healthcare,47093968896.0,7.77,0.08564,4.7750616,126.093,0.21853,1.227,3.62,23216000000.0,1968000000.0,2513000000.0,2024-09-30,232500000.0,0.1311,0.6594156215905953,86.93000030517578,81.45964813232422,0.05336139762502467,0.09978557814485388,0.004936937902036703,21.86740339921983,24.013812238998835,1.0671541345718243,0.08938226127600021
FAST,sp500,2025-02-05,Industrial Distribution,Industrials,43069321216.0,0.51,0.15439999,11.656316,14.644,0.32698002,4.397,1.98,1477900000.0,2518900000.0,1519000000.0,2024-09-30,219700000.0,0.3665,0.8116670240179176,73.19000244140625,65.67872619628906,0.035268723934188694,0.3800540432345877,0.005101078767834928,36.707071940104164,36.96464769767992,1.114363914773085,0.006968164817432421
GIS,sp500,2025-02-05,Packaged Foods,Consumer Defensive,49704927232.0,0.843,0.12136,3.5050874,139.823,0.24168,0.66,4.52,26014700000.0,-642900000.0,3719300000.0,2024-11-30,736750000.0,0.1404,-0.05557800577066227,58.90999984741211,67.04521179199219,0.07482759169206704,0.14659188547915403,0.014822474169636866,12.846681382170821,13.033185806949582,0.8786608062359534,0.014309964389467446
KR,sp500,2025-02-05,Grocery Stores,Consumer Defensive,63656681472.0,3.087,0.018609999,5.185605,229.201,0.24285999,0.872,3.82,37393000000.0,8751000000.0,4231000000.0,2024-10-31,109500000.0,0.1017,0.19942260266974537,63.97999954223633,53.28254318237305,0.06646592159946393,0.09169122746185852,0.0017201650709386196,15.940575796396944,16.74869097964302,1.200768501669459,0.04824945329926301
VRSK,sp500,2025-02-05,Consulting Services,Industrials,43642515456.0,3.252,0.32650003,136.47948,1069.413,2.65609,0.818,6.45,3470600000.0,-242500000.0,1188100000.0,2024-09-30,197300000.0,0.2317,0.25606117009671986,289.20001220703125,261.5422668457031,0.027223453725939147,0.36804931693565873,0.004520820991606594,44.33302514837693,44.83721119488857,1.1057486642403571,0.011244812803368667
DOW,sp500,2025-02-05,Chemicals,Basic Materials,43895762944.0,4.689,0.02464,1.4739054,95.059,0.05863,1.66,1.62,41412000000.0,7150000000.0,1871000000.0,2024-09-30,28000000.0,0.0922,0.5657692926533535,38.54999923706055,49.55754470825195,0.042623703850117094,0.03852806721304724,0.00063787477701939,20.901851380901572,23.796295825346014,0.7778835586792395,0.12163424365238816
AME,sp500,2025-02-05,Specialty Industrial Machinery,Industrials,44751745024.0,1.713,0.19271,4.3717303,26.778,0.14886,1.39,5.63,12033949000.0,766765000.0,1755573000.0,2024-09-30,410453500.0,0.129,0.5850360449612594,180.5,154.20849609375,0.039229151825442794,0.13714649042233112,0.009171787598000416,31.75612788632327,32.06039076376554,1.1704932255500777,0.009490304709141275
SYY,sp500,2025-02-05,Food Distribution,Consumer Defensive,50461638656.0,1.492,0.024360001,18.8789,599.732,0.88346,1.263,3.85,13817000000.0,1948000000.0,3218375000.0,2024-12-31,82500000.0,0.1739,0.12044797662117548,71.4000015258789,73.62089538574219,0.06377864622946262,0.20414684427529337,0.0016349052903812224,18.15792247425426,18.54545494178673,0.9698333761328664,0.02089635809684437
EXC,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,86234955776.0,0.613,0.106000006,1.5301578,173.221,0.0933,1.087,2.43,98047000000.0,639000000.0,4293000000.0,2024-09-30,-121500000.0,0.0324,-0.037750492705522325,40.540000915527344,36.76907730102539,0.049782596411962005,0.043501611170784105,-0.001408941407885717,16.430864574291085,16.683127948776683,1.1025569280303043,0.015120867936764478
CTSH,sp500,2025-02-05,Information Technology Services,Technology,41259159552.0,4.084,0.116009995,2.867145,12.891,0.16478,2.228,4.55,12616000000.0,4160000000.0,2990000000.0,2024-09-30,487000000.0,0.1921,0.7976944760155017,83.54000091552734,71.1679916381836,0.07246875681584412,0.17823080591320933,0.011803439655289662,17.462857344071942,18.360439761654362,1.1738423270427913,0.048886760297376514
CTVA,sp500,2025-02-05,Agricultural Inputs,Basic Materials,48620150784.0,3.627,0.04177,1.8303894,22.883,0.02704,1.501,0.98,26259000000.0,5225000000.0,1934000000.0,2024-09-30,-396500000.0,0.0475,0.6248745935728561,65.69999694824219,51.01803970336914,0.03977774582789743,0.061428026934315844,-0.008155054922834195,63.33979280432876,67.04081321249203,1.2877797212561948,0.05520548201634339
IT,sp500,2025-02-05,Information Technology Services,Technology,43486912512.0,22.963,0.1733,39.83111,282.147,1.30419,1.023,13.51,4293921000.0,79569000.0,1142665000.0,2024-09-30,452797500.0,0.2288,0.9482139324330828,547.1599731445312,457.4700012207031,0.02627606638398822,0.26127074716073434,0.010412270585433094,38.80066418538352,40.5003681084035,1.1960565101197922,0.0419676166515462
EXR,sp500,2025-02-05,REIT - Industrial,Real Estate,45309337600.0,0.475,0.24412,2.2997897,81.828,0.05568,2.927,3.74,26719903523.0,-3717000.0,1404737000.0,2024-09-30,502242000.0,0.0764,0.35123483128950544,152.0,155.68374633789062,0.03100325615883645,0.052579996729348336,0.011084734992903538,40.51470588235294,40.64171122994652,0.9763382727834956,0.0031249999999999997
IR,sp500,2025-02-05,Specialty Industrial Machinery,Industrials,40916230144.0,3.417,0.11715999,3.6401494,47.256,0.08479,2.36,2.06,14015000000.0,2415600000.0,1424100000.0,2024-09-30,328700000.0,0.0555,1.2507327757859754,92.66000366210938,87.00419616699219,0.03480525930634476,0.08667364551507553,0.008033486927881134,43.32184643791717,44.98058430199484,1.0650061461893363,0.0368767522658461
EFX,sp500,2025-02-05,Consulting Services,Industrials,38207680512.0,3.777,0.100659996,6.7330456,108.422,0.11927,0.882,4.48,10691200000.0,-221300000.0,999100000.0,2024-09-30,243150000.0,0.1067,0.9587674630561418,266.7699890136719,277.6875305175781,0.026149192691406895,0.09542593530024164,0.00636390371626022,58.70379219055175,59.54687254769461,0.9606840772304137,0.01415826425590335
BKR,sp500,2025-02-05,Oil & Gas Equipment & Services,Energy,47658852352.0,2.692,0.082049996,2.9301074,36.933,0.14292,1.295,3.02,20962000000.0,3778000000.0,3250000000.0,2024-09-30,383000000.0,0.0702,0.7557516990741899,47.959999084472656,34.10969161987305,0.06819299751483869,0.13136620856911885,0.008036282476364067,14.989403670355184,15.880794398832005,1.4060519695971136,0.056130109495176196
FANG,sp500,2025-02-05,Oil & Gas E&P,Energy,62610804736.0,1.267,0.35208,1.3006821,33.574,0.122650005,0.453,17.53,63725000000.0,-2441000000.0,4461000000.0,2024-09-30,-3214000000.0,0.165,0.4361846640284371,166.3000030517578,182.0706024169922,0.07124968316267322,0.07279224593694929,-0.05133299298023576,9.414318485553782,9.486594583671295,0.9133819564724934,0.007618761134993302
ED,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,59077980160.0,0.268,0.12267999,1.4996287,120.07,0.08582,1.009,5.28,62565000000.0,53000000.0,2675000000.0,2024-09-30,-282500000.0,0.0453,-0.11861157232402116,94.91000366210938,99.02308654785156,0.04527913772196236,0.042719345874988025,-0.004781815479048362,17.924621905702534,17.97537948146011,0.9584633944554476,0.0028237276331176966
NUE,sp500,2025-02-05,Steel,Basic Materials,32004595712.0,20.691,0.080520004,1.5004358,32.901,0.13221,2.592,8.42,20824974000.0,8304431000.0,3616604000.0,2024-09-30,581230000.0,0.2797,1.2008841862677622,130.82000732421875,149.26828002929688,0.11300264601199034,0.12415646663568995,0.01816082931433719,13.079454551569922,15.536817971997475,0.876408620093584,0.15816388045844015
GLW,sp500,2025-02-05,Electronic Components,Technology,50955575296.0,1.884,0.01237,3.8152492,72.739,0.019299999,1.655,0.59,20646000000.0,3039000000.0,820000000.0,2024-09-30,380500000.0,0.0495,1.2079962110354523,52.040000915527344,37.28427505493164,0.0160924490644377,0.034621068186616,0.007467288864656762,85.0101710432667,88.20339138224973,1.3957627133384196,0.0362029201932213
CBRE,sp500,2025-02-05,Real Estate Services,Real Estate,50101723136.0,3.408,0.02792,4.9787173,73.116,0.11434,1.126,3.12,14229000000.0,1186000000.0,1300504000.0,2024-09-30,357000000.0,0.097,0.9254791965876724,143.8699951171875,106.62000274658203,0.025957270900040925,0.08436613687966267,0.007125503428912645,45.01987022986779,46.112177922175476,1.3493715195181761,0.023688052517302556
EL,sp500,2025-02-05,Household & Personal Products,Consumer Defensive,32598204416.0,6.546,0.01314,4.9053807,196.892,0.03857,1.315,0.47,14102000000.0,1729000000.0,1599000000.0,2024-09-30,-69500000.0,0.1541,0.8237585315914113,69.47000122070312,91.09497833251953,0.04905178149061399,0.10100435853704756,-0.0021320192705426345,133.8808536610705,147.80851323553858,0.7626106563977675,0.09422772254175796
DD,sp500,2025-02-05,Specialty Chemicals,Basic Materials,38633566208.0,3.936,0.06553,1.3290069,31.03,0.02187,2.279,1.29,31022000000.0,3614000000.0,1752000000.0,2024-09-30,363000000.0,0.045,0.7325311040729294,77.0,77.13446807861328,0.04534916581522331,0.05058320822265851,0.009395974424044556,56.63875968992247,59.689922480620154,0.9982567056989848,0.051116883116883116
RMD,sp500,2025-02-05,Medical Instruments & Supplies,Healthcare,38229590016.0,3.015,0.23149,6.793807,16.366,0.23565,2.921,8.46,4305157000.0,1984217000.0,1560355000.0,2024-12-31,295542500.0,0.2227,0.7832496466818091,240.4600067138672,214.70130920410156,0.04081537362412085,0.24809384844978213,0.0077307263791295796,28.06678566357768,28.423168642301082,1.1199745712089657,0.012538467586369433
XEL,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,66967953408.0,2.71,0.13667,1.997152,154.33,0.10262,0.934,3.35,63817000000.0,-389000000.0,2687000000.0,2024-09-30,-341500000.0,0.0432,0.008673549914424379,67.31999969482422,57.02018356323242,0.04012366905748998,0.04236299426120956,-0.005099454031683225,19.28656707308186,20.095522296962454,1.1806345663578903,0.040255496320335746
MRNA,sp500,2025-02-05,Biotechnology,Healthcare,7637224448.0,17.845,-0.43771,1.1030052,11.361,-0.17524,4.392,-5.43,6137000000.0,7465000000.0,-2693000000.0,2024-09-30,-1586500000.0,0.1929,1.2036243738159915,34.16999816894531,83.75,-0.35261501325985384,-0.19798559035435964,-0.20773253566162575,-3.0064453349807208,-6.292817342347203,0.40799997813666045,0.52224176049907
