ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice
ARIS,US,2025-02-05,Utilities - Regulated Water,Utilities,1616815360.0,1.068,0.06289,2.316616,64.531,0.08453,1.72,0.82,1251102000.0,64279000.0,106540000.0,2024-09-30,-101500.0,0.0452,1.9391115021074818,25.959999084472656,14.160625457763672,0.06589497022096574,0.08099554425675907,-6.277773115663621e-05,30.356096444478847,31.658535468869093,1.8332522925560386,0.04114021716737264
ARL,US,2025-02-05,Real Estate Services,Real Estate,581731264.0,2.448,-0.32658002,0.3919828,22.906,-0.020350002,2.686,-1.04,645487000.0,350604000.0,-7048000.0,2024-09-30,6496000.0,-0.012,1.559270550885114,14.569999694824219,15.430000305175781,-0.01211555994349996,-0.007075658750053961,0.011166668188560689,-11.65576893733098,-14.009615091177134,0.9442643815072974,0.1680164757223445
ARLO,US,2025-02-05,Building Products & Equipment,Industrials,1033871808.0,1.461,-0.04758,12.028985,14.941,-0.26670998,1.417,-0.26,32835000.0,82266000.0,-29322000.0,2024-09-30,11786000.0,-0.4214,1.640411284348838,11.619999885559082,12.770000457763672,-0.028361349804791273,-0.2547501759324419,0.011399865929993518,-39.07307648291955,-44.692307252150314,0.9099451424447339,0.12573149865652566
ARMK,US,2025-02-05,Specialty Business Services,Industrials,15006025728.0,2.709,0.01509,3.2702327,182.724,0.0774,0.808,0.97,9267809000.0,-807648000.0,706510000.0,2024-09-30,468957000.0,0.047,0.8676330746139074,37.65999984741211,32.89720916748047,0.047081753210759254,0.08351023107007065,0.03125124589950323,36.03195860557949,38.824742110734135,1.1447779553482533,0.07193308579331167
AROC,US,2025-02-05,Oil & Gas Equipment & Services,Energy,7267102720.0,0.021,0.13337,3.891151,174.216,0.13520999,1.257,0.91,3571567000.0,50020000.0,329438000.0,2024-09-30,3131000.0,0.0731,1.4921851771055983,28.670000076293945,17.514495849609375,0.04533278428738104,0.09096509347973693,0.0004308457057285135,31.48241766625708,31.505494589334006,1.636929793610552,0.0007324729663103156
ARW,US,2025-02-05,Electronics & Computer Distribution,Technology,9082830848.0,4.716,0.01711,1.0035716,54.225,0.08453,1.464,9.0,3407773000.0,5556028000.0,1047497000.0,2024-09-30,180059500.0,0.1774,1.2271227018303479,113.80000305175781,124.87999725341797,0.1153271504809158,0.11685857372335687,0.01982416088257862,12.120444783528647,12.644444783528646,0.9112748683107703,0.04144112366899585
ASAI,US,2025-02-05,Grocery Stores,Consumer Defensive,28094613504.0,3.021,0.00882,1.2642123,519.72,0.13648,0.863,0.39,28531000000.0,-2451000000.0,3631000000.0,2024-09-30,274500000.0,0.1585,0.7547643312653487,6.150000095367432,8.74716854095459,0.12924185625415466,0.13922546012269937,0.009770556194372199,8.023077167608799,15.769231013762644,0.7030846686642526,0.4912195045778305
ASAN,US,2025-02-05,Software - Application,Technology,3280993792.0,2.286,-0.37728,15.103306,94.272,-0.83063006,1.629,-1.16,302798000.0,188329000.0,-271094000.0,2024-10-31,-2710500.0,-0.5013,2.4433634297185796,21.93000030517578,12.670000076293945,-0.0826255754159013,-0.5519834991763841,-0.0008261216484496171,-16.934483021703258,-18.905172676875676,1.7308603135849738,0.10424076462326691
ASC,US,2025-02-05,Marine Shipping,Industrials,516062848.0,1.132,0.36221,0.7920129,4.52,0.25134,3.571,3.6,590050000.0,95580000.0,150217000.0,2024-09-30,21725000.0,0.1145,0.026642398408746222,11.819999694824219,18.893178939819336,0.2910827636249452,0.21909338856234412,0.04209758575761687,2.9688888041178387,3.283333248562283,0.6256225981066819,0.09576988402932733
ASGN,US,2025-02-05,Information Technology Services,Technology,4784500224.0,3.769,0.043709997,2.167144,62.314,0.099429995,2.248,3.94,2524400000.0,503700000.0,313600000.0,2024-09-30,106650000.0,0.1148,1.2096730092285928,87.0,85.56999969482422,0.0655449859583913,0.10356329051220237,0.0222907294402501,21.1246192893401,22.081218274111677,1.0167114679242224,0.04332183908045977
ASH,US,2025-02-05,Specialty Chemicals,Basic Materials,4654839808.0,6.122,0.07998,1.1009551,51.185,0.06672,2.439,-0.1,4162000000.0,644000000.0,101000000.0,2024-12-31,-17000000.0,0.0316,0.8769504672180513,64.44000244140625,87.99162292480469,0.021697846578182394,0.021015397419891804,-0.003652112790387136,-583.1800244140625,-644.4000244140625,0.7323424696516277,0.0950031000629863
ASIX,US,2025-02-05,Chemicals,Basic Materials,1117291264.0,0.647,0.02465,1.081232,39.917,0.05091,1.341,1.46,1114462000.0,100631000.0,63060000.0,2024-09-30,21732500.0,0.1305,1.1076501141321486,31.0,27.17142105102539,0.05644007255032113,0.0518972621848698,0.01945106052489461,20.78972602739726,21.232876712328768,1.1409046270264958,0.020870967741935486
ASPN,US,2025-02-05,Building Products & Equipment,Industrials,1042801024.0,1.383,0.00361,1.7644377,40.13,0.0032600001,2.932,0.02,476731000.0,201556000.0,43907000.0,2024-09-30,-9017000.0,-0.1887,2.3799056293569545,11.609999656677246,18.84000015258789,0.04210486851228869,0.06473218563823278,-0.008646903668556428,511.3499828338623,580.4999828338623,0.616242015002451,0.11912145055099953
ASR,US,2025-02-05,Airports & Air Services,Industrials,83540262912.0,61.612,0.4342,1.6258261,21.855,0.24239,4.648,20.44,54662313000.0,18654190000.0,16002194000.0,2024-09-30,3012640000.0,0.1635,0.6681191819546604,272.55999755859375,271.3299865722656,0.1915506779869302,0.2182618284453638,0.036062132138289626,10.320352131046661,13.334637845332374,1.0045332659388921,0.22604931226841138
ATEN,US,2025-02-05,Software - Infrastructure,Technology,1327762688.0,2.468,0.19292,6.886248,6.088,0.24025999,2.234,0.68,123910000.0,156799000.0,43578000.0,2024-09-30,12688500.0,0.1419,0.9781378799091892,20.280000686645508,12.316755294799805,0.03282062404211798,0.15524261779992804,0.009556301072982103,26.194118656831627,29.82353042153751,1.6465375986813529,0.12169624834506004
ATGE,US,2025-02-05,Education & Training Services,Consumer Defensive,4418351616.0,7.063,0.105500005,2.961332,60.674,0.12425,0.938,5.39,2315870000.0,22531000.0,329942000.0,2024-12-31,24601500.0,0.0796,1.3221324353301462,107.5999984741211,73.6500015258789,0.07467536055871928,0.14109727116948717,0.005568026752536302,18.652504355124506,19.96289396551412,1.460963968022634,0.06564126487138124
ATI,US,2025-02-05,Metal Fabrication,Industrials,9864964096.0,2.85,0.08849,5.0732484,98.504,0.23856,2.939,2.86,2287400000.0,1833100000.0,506000000.0,2024-09-30,-450000.0,0.0744,1.3670475255823669,63.720001220703125,60.970001220703125,0.05129263472992979,0.12280063099138454,-4.561597950290198e-05,21.283217210036057,22.279720706539557,1.0451041486787145,0.04472692946330348
ATKR,US,2025-02-05,Electrical Equipment & Parts,Industrials,3670897152.0,8.467,0.16465999,1.4728984,58.983,0.36486998,3.263,10.21,1497015000.0,1013522000.0,624785000.0,2024-09-30,113697500.0,0.4221,1.140007519329653,64.12999725341797,117.65016174316406,0.17019953818635342,0.24886508344629057,0.03097267378849191,5.451811680060525,6.281096694752004,0.5450905999892871,0.13202869737451503
ATMU,US,2025-02-05,Pollution & Treatment Controls,Industrials,3870105088.0,2.368,0.10844,15.501313,287.839,1.4108,2.115,2.18,439300000.0,410500000.0,232300000.0,2024-09-30,32800000.0,0.3239,1.2672940834222206,41.279998779296875,30.141328811645508,0.060024209864556526,0.2733584372793598,0.008475222055778968,17.849540724448104,18.9357792565582,1.3695480725902103,0.05736434278160931
ATR,US,2025-02-05,Medical Instruments & Supplies,Healthcare,11337764864.0,4.928,0.09402,4.1303267,45.315,0.14077,1.622,5.03,2959611000.0,638952000.0,495626000.0,2024-09-30,112422000.0,0.1223,0.6623194922984852,157.6999969482422,140.30238342285156,0.04371461270763571,0.1377288656610986,0.009915711019635414,30.37216639130063,31.35188806128075,1.1240008409048667,0.031249207960462995
ATS,US,2025-02-05,Specialty Industrial Machinery,Industrials,4134158336.0,2.53,0.04557,1.5339929,104.676,0.0799,2.084,0.92,2540756000.0,983161000.0,282944000.0,2024-09-30,-56487500.0,0.096,0.9890292530359133,26.670000076293945,27.200000762939453,0.0684405329946221,0.08029246999858396,-0.013663603425178536,26.23913051771081,28.98913051771081,0.9805146811845813,0.09486314183586489
AUNA,US,2025-02-05,Medical Care Facilities,Healthcare,4488104960.0,3.514,-0.06177,0.24307637,248.177,-0.13607,0.821,-0.44,5517307000.0,-223960000.0,698023000.0,2024-09-30,127170000.0,0.0688,0.39857037195354117,8.109999656677246,7.710000038146973,0.15552733419140002,0.13186798447182851,0.0283348988344515,-10.44545376517556,-18.431817401539195,1.05188062471481,0.43329225015525136
AVA,US,2025-02-05,Utilities - Diversified,Utilities,5979541504.0,0.115,0.10245,1.1513405,121.748,0.079780005,0.75,2.53,7255809000.0,-175081000.0,303334000.0,2024-09-30,-16329500.0,0.0361,0.20133279902926135,36.7599983215332,36.84811782836914,0.05072863860834237,0.042839380357499963,-0.002730895000741515,14.484189059894547,14.529643605349094,0.9976085750906903,0.0031284005780989254
AVD,US,2025-02-05,Agricultural Inputs,Basic Materials,369546688.0,0.413,-0.05224,0.54707265,61.275,-0.08428001,1.887,-1.07,334353000.0,199801000.0,-3962000.0,2024-09-30,4859000.0,0.0582,0.5282693845824235,6.269999980926514,8.569999694824219,-0.010721243427839894,-0.007417336573347761,0.013148541599160537,-5.473831757875246,-5.859813066286461,0.7316219608167814,0.06586921870117314
AVNS,US,2025-02-05,Medical Devices,Healthcare,913139968.0,1.935,0.023039998,0.65050685,16.443,0.0177,2.22,0.49,1183600000.0,259700000.0,33500000.0,2024-09-30,20950000.0,-0.008,0.8024439547342397,17.389999389648438,22.950000762939453,0.03668659917862669,0.023210697706644495,0.022942813516185944,31.540815080915177,35.48979467275191,0.7577341530084164,0.11127084921876577
BABA,US,2025-02-05,Internet Retail,Consumer Cyclical,1629726965760.0,23.598,0.07383,0.25248042,22.796,0.05668,1.412,5.09,1153610000000.0,164234000000.0,117001000000.0,2024-09-30,17744500000.0,0.077,0.7101481235540206,102.3499984741211,76.9800033569336,0.0717917801313659,0.08878213202776657,0.01088802012411024,15.471905397666227,20.108054710043437,1.3295660432691112,0.23056180119012593
BAH,US,2025-02-05,Consulting Services,Industrials,19530846208.0,4.373,0.07253,16.347084,301.126,0.72942,1.556,6.84,3974596000.0,1032064000.0,1359470000.0,2024-12-31,348438500.0,0.159,0.41622453557564637,131.97000122070312,143.6600799560547,0.06960630305117807,0.27153231895115704,0.017840420035527015,18.65453234220806,19.293859827588175,0.9186268117146563,0.03313631855384097
BALY,US,2025-02-05,Resorts & Casinos,Consumer Cyclical,5641620480.0,4.696,-0.30637,3.1713686,2177.369,-1.3446699,0.558,-15.14,5916971000.0,-387956000.0,-45076000.0,2024-09-30,-33334500.0,0.0186,0.08555704585398598,18.209999084472656,17.059999465942383,-0.007989902929450511,-0.008152627547583068,-0.00590867466504943,-0.892602317336371,-1.2027740478515625,1.0674091239466958,0.25788029852259553
BARK,US,2025-02-05,Specialty Retail,Consumer Cyclical,300703904.0,0.662,-0.062,2.6836157,69.146,-0.22084999,2.416,-0.18,69923000.0,135762000.0,-36708000.0,2024-09-30,357500.0,-0.3566,1.8144735014766995,1.899999976158142,1.2599999904632568,-0.12207357307871866,-0.17846707343753798,0.001188877148731664,-6.877777645323012,-10.55555542310079,1.5079365004277343,0.34842105700368703
BB,US,2025-02-05,Software - Infrastructure,Technology,1799369472.0,0.357,-0.21664,3.5079725,34.153,-0.17681,1.436,-0.27,854000000.0,123000000.0,-54000000.0,2024-11-30,-8500000.0,-0.1112,1.8322080425859308,4.619999885559082,2.1600000858306885,-0.03001051248245252,-0.05527123848515865,-0.004723876964830489,-15.788888465033635,-17.11111068725586,2.1388887509151795,0.07727272918683162
BBAI,US,2025-02-05,Information Technology Services,Technology,1370932736.0,0.262,-1.09901,12.461928,209.422,-7.38193,2.06,-0.91,249899000.0,53599000.0,-44758000.0,2024-09-30,-7486500.0,-0.2784,2.881279149929379,4.909999847412109,1.2400000095367432,-0.03264784538633995,-0.1474737889541282,-0.005460880613182761,-5.107692140013306,-5.395604227925395,3.9596772658465196,0.053360490456652684
BBW,US,2025-02-05,Specialty Retail,Consumer Cyclical,578666560.0,1.902,0.103640005,4.0878954,81.169,0.42880002,1.463,3.61,160690000.0,38748000.0,64676000.0,2024-10-31,5035000.0,0.2186,1.0025095306981584,38.22999954223633,24.63881492614746,0.11176730170825838,0.32429125843620576,0.008701038470237506,10.0631577679325,10.590027574026685,1.551616815046794,0.049751504650128994
BC,US,2025-02-05,Recreational Vehicles,Consumer Cyclical,6929176064.0,4.318,0.050240003,2.181245,133.51,0.1415,1.966,2.24,3675500000.0,1153900000.0,524200000.0,2024-09-30,97650000.0,0.196,1.1267929632963156,67.12999725341797,74.72417449951172,0.07565113011393096,0.10854350436907276,0.014092584615843872,28.041070202418734,29.968748773847306,0.8983705434424923,0.06432295809128974
BCC,US,2025-02-05,Building Materials,Basic Materials,4588750848.0,19.867,0.05955,2.274036,24.926,0.18280001,3.128,10.25,1429461000.0,1368924000.0,518343000.0,2024-09-30,107430000.0,0.3447,1.289252869354403,125.56999969482422,119.27799987792969,0.11295949969171218,0.18522933763581495,0.023411600140988958,10.3124877751048,12.250731677543826,1.0527507153316942,0.1582145420744067
BCE,US,2025-02-05,Telecom Services,Communication Services,63592706048.0,2.861,0.011039999,1.5765328,222.908,0.0155299995,0.624,0.06,63902000000.0,-5314000000.0,5507000000.0,2024-09-30,810000000.0,0.0944,0.0924141307095768,24.399999618530273,32.32160568237305,0.08659798178494396,0.09399535741107394,0.012737309832178067,358.98332697550455,406.6666603088379,0.7549129785911932,0.11725410019380696
BCO,US,2025-02-05,Security & Protection Services,Industrials,7062154240.0,28.199,0.02391,14.55764,1012.791,0.25857002,1.574,2.67,3834100000.0,1034300000.0,498900000.0,2024-09-30,-57700000.0,0.0796,1.0416236707291504,92.30999755859375,99.16700744628906,0.07064416650293948,0.10247719990140498,-0.00817031149973864,24.011609572507023,34.573032793480806,0.9308539194206378,0.30548153770777314
BDC,US,2025-02-05,Communication Equipment,Technology,5685032448.0,8.007,0.07609,3.7910948,110.198,0.14667,2.068,4.38,2142152000.0,618989000.0,241467000.0,2024-09-30,64063500.0,0.1015,1.7267106409818924,115.19999694824219,96.11239624023438,0.04247416390471937,0.08745189035981864,0.011268801116964178,24.473286974484516,26.30136916626534,1.1985966582322853,0.0695052101745926
BDN,US,2025-02-05,REIT - Office,Real Estate,3183682048.0,0.211,-1.00576,0.84237,207.16,-0.23642999,1.174,-1.8,3360325000.0,14146000.0,105722000.0,2024-09-30,17085500.0,0.0275,1.4609764357439055,5.360000133514404,4.457359790802002,0.03320746180241677,0.03132994771624945,0.005366584898367339,-2.8605556297302246,-2.977777851952447,1.2025056053529823,0.03936567066121566
BE,US,2025-02-05,Electrical Equipment & Parts,Industrials,6507540992.0,2.169,-0.102919996,12.253447,372.925,-0.26712,3.357,-0.53,701629000.0,1335965000.0,-68858000.0,2024-09-30,-135637500.0,-0.1139,1.4125034620711974,23.110000610351562,10.899999618530273,-0.01058126258207979,-0.0337937783483854,-0.020843126484603788,-39.5113219063237,-43.60377473651238,2.1201836164346264,0.09385547134206691
BEDU,US,2025-02-05,Education & Training Services,Consumer Defensive,1379230720.0,4.341,-0.15989,0.03698982,102.54,-0.21626,0.693,-3.71,253666000.0,-32160000.0,622139.9240169993,2024-11-30,280231.5777405002,-0.0177,-0.17714388421557295,1.7699999809265137,2.1510000228881836,0.00045107748471336204,0.002808682040292359,0.00020317962301514008,0.6929919188877323,-0.47708894364596055,0.8228730646640836,2.4525423993099063
BEKE,US,2025-02-05,Real Estate Services,Real Estate,40394993664.0,14.572,0.053390004,0.29724136,28.59,0.05816,1.629,0.52,53117477000.0,26531029000.0,3434728000.0,2024-09-30,2610922000.0,0.033,0.7618352214589276,17.3799991607666,13.539999961853027,0.08502855647334902,0.043123570955618425,0.06463479167040574,5.39999838608962,33.42307530916654,1.2836040775282282,0.8384350232245497
BEP,US,2025-02-05,Utilities - Renewable,Utilities,57910030336.0,3.462,-0.060170002,1.3887106,106.958,0.00238,0.73,-0.92,68689000000.0,-2400000000.0,1013000000.0,2024-09-30,-504500000.0,0.0177,0.5005292743198138,21.649999618530273,22.968210220336914,0.01749265186225027,0.015281570094585828,-0.008711789599709044,-19.769564802750295,-23.532608281011164,0.9426071692499816,0.15990762406466133
BEPC,US,2025-02-05,Utilities - Renewable,Utilities,31802347520.0,1.655,-0.26756,1.9339,97.258,-0.06349,0.512,1.34,39689000000.0,-6292000000.0,1010000000.0,2024-09-30,43500000.0,0.0285,0.5605379214242755,26.389999389648438,26.297401428222656,0.03175866182094975,0.03024223732670599,0.0013678235536745684,18.458954768394353,19.694029395260028,1.003521182945719,0.06271315037048387
BERY,US,2025-02-05,Packaging & Containers,Consumer Cyclical,16609930240.0,4.442,0.045500003,2.3967364,279.887,0.16395001,1.824,4.62,12039000000.0,902000000.0,1127000000.0,2024-09-30,593500000.0,0.0883,0.5909918786712919,70.5,57.29121780395508,0.06785097731993846,0.08708755119387991,0.03573163712456386,14.298268398268396,15.25974025974026,1.2305550955688196,0.06300709219858157
BFAM,US,2025-02-05,Personal Services,Consumer Cyclical,8817868800.0,1.889,0.04437,5.0589995,131.748,0.09092,0.606,2.01,3510797000.0,-262878000.0,226632000.0,2024-09-30,27314500.0,0.0418,0.4049949772529754,121.76000213623047,128.77999877929688,0.025701448404403568,0.06977760221237045,0.003097630574861808,59.63731449563706,60.57711549066193,0.9454884554308991,0.015514125877613761
BFLY,US,2025-02-05,Medical Devices,Healthcare,905475200.0,0.44,-1.29245,5.3629975,12.874,-0.44855,4.662,-0.54,65779000.0,156701000.0,-103830000.0,2024-09-30,-9534000.0,-0.8854,2.901602606291472,4.579999923706055,1.0099999904632568,-0.11466907100271768,-0.4666936353829558,-0.010529277886351829,-7.666666525381581,-8.481481340196398,4.534653432625624,0.0960698705959715
BFS,US,2025-02-05,REIT - Retail,Real Estate,2732529920.0,0.352,0.20838,5.7275543,293.872,0.14668,0.873,1.88,2046003000.0,-202844000.0,124190000.0,2024-09-30,29310000.0,0.068,0.5676743291867088,37.0,36.304019927978516,0.04544872467489761,0.06737888592356926,0.010726323538298164,19.4936170212766,19.680851063829788,1.0191708817205973,0.009513513513513512
BGS,US,2025-02-05,Packaged Foods,Consumer Defensive,2588340736.0,0.691,-0.013409999,0.6655486,283.374,-0.03291,1.641,-0.32,2535908000.0,344875000.0,217016000.0,2024-09-30,2241500.0,0.0674,0.03974477843782506,6.349999904632568,7.97556734085083,0.08384367520922871,0.07533229680958267,0.0008659988110622542,-17.684374701976775,-19.843749701976776,0.7961815922621441,0.10881889927209117
BGSF,US,2025-02-05,Staffing & Employment Services,Industrials,111586344.0,0.024,-0.00482,0.6926752,65.469,-0.01608,1.749,-0.13,105884000.0,22037000.0,4958000.0,2024-09-30,6494500.0,0.1034,0.6931270221280783,5.21999979019165,8.15999984741211,0.044431960240582845,0.038758296135896375,0.05820156631352668,-39.969229155320384,-40.15384453993577,0.6397058686033112,0.00459770133422148
BH,US,2025-02-05,Restaurants,Consumer Cyclical,128238976.0,213.978,0.14144,0.24209517,19.168,0.08826,1.475,36.36,699897000.0,53174000.0,24247000.0,2024-09-30,-3180500.0,0.0518,1.085894673427116,234.75,181.30999755859375,0.1890766813359458,0.03219749532248619,-0.02480135212558154,0.571287128712871,6.456270627062707,1.294743826380209,0.9115143769968052
BHE,US,2025-02-05,Electronic Components,Technology,1659795584.0,9.013,0.02321,1.3667798,37.483,0.05768,2.361,1.75,640290000.0,869576000.0,120650000.0,2024-09-30,38267000.0,0.0569,1.7500253067044675,41.900001525878906,39.44173812866211,0.07268967405566974,0.07990775340328214,0.023055248711879934,18.792572300502233,23.942858014787948,1.0623264469024603,0.21510739073441934
BHIL,US,2025-02-05,Agricultural Inputs,Basic Materials,93321560.0,2.356,-0.26985002,0.48358476,351.701,-1.56002,2.213,-21.34,89377000.0,26397000.0,-78686000.0,2024-09-30,-12923000.0,-0.3335,1.9678197863339801,2.180000066757202,6.349999904632568,-0.8431706456685893,-0.6796517352773507,-0.138478182319284,0.008247419552146097,-0.10215557951064677,0.3433071022830738,1.0807339118592787
BHR,US,2025-02-05,REIT - Hotel & Motel,Real Estate,1728705280.0,2.549,-0.00302,0.65660197,160.25,0.0248,0.63,-0.83,1891942000.0,124572000.0,42598000.0,2024-09-30,12063000.0,0.0011,1.5813992476786234,2.740000009536743,2.839825391769409,0.02464156296207992,0.021124574389267816,0.006978054697675245,-0.23012049341776294,-3.3012048307671606,0.9648480563199459,0.9302919675649797
BILL,US,2025-02-05,Software - Application,Technology,9453532160.0,14.233,0.00588,2.4793708,24.304,0.0019400001,1.53,0.07,2840860000.0,2148487000.0,-97631000.0,2024-09-30,77318000.0,-0.0411,1.4159098448949847,96.1500015258789,44.400001525878906,-0.010327462619009062,-0.019567891349308836,0.008178741944428948,1170.2428789411272,1373.5714503696986,2.1655405004848274,0.14802911881565772
BIRK,US,2025-02-05,Footwear & Accessories,Consumer Cyclical,11852900352.0,2.153,0.06432,4.0186315,57.584,0.04422,2.912,1.07,3721659000.0,715387000.0,440725000.0,2024-09-30,193712000.0,0.0725,1.085700641066106,56.5099983215332,54.369998931884766,0.037182882409505305,0.09932847214114976,0.01634300418018059,50.80093301077869,52.813082543488974,1.0393599306913626,0.038099452556161144
BJ,US,2025-02-05,Discount Stores,Consumer Defensive,14160958464.0,0.287,0.02609,9.34656,171.395,0.36889,0.759,4.3,5119129000.0,-644931000.0,831922000.0,2024-10-31,53148000.0,0.1902,0.5051354192792804,102.69999694824219,85.20999908447266,0.05874757715834791,0.185937680898342,0.003753135787744374,23.816976034474926,23.88372022052144,1.2052575760085489,0.002794547307967688
BKD,US,2025-02-05,Medical Care Facilities,Healthcare,5832412160.0,1.428,-0.07079,3.1564624,1763.77,-0.53126,0.811,-0.94,5465406000.0,-110267000.0,58038000.0,2024-09-30,7793000.0,-0.0111,0.7789508231652613,4.639999866485596,7.150000095367432,0.009950942835974062,0.01083781392042298,0.001336153856451736,-3.417021134559145,-4.936170070729357,0.6489510216219305,0.30775862954530386
BKE,US,2025-02-05,Apparel Retail,Consumer Cyclical,2394426880.0,6.201,0.16693,5.544041,71.517,0.45898998,2.275,3.87,471342000.0,292158000.0,241642000.0,2024-10-31,34866500.0,0.4588,1.0511236975087346,46.0099983215332,36.367942810058594,0.10091851290944412,0.3164924688932548,0.014561522129253745,10.28656287378119,11.888888455176538,1.26512512851862,0.1347750538190709
BKH,US,2025-02-05,Utilities - Regulated Gas,Utilities,8574388224.0,0.175,0.12001,1.2287915,120.783,0.0783,1.118,3.7,9119200000.0,63300000.0,476230000.0,2024-09-30,-10800000.0,0.0552,0.3435142386400474,59.16999816894531,55.21735382080078,0.055540988763141876,0.051862782466648515,-0.0012595650812463142,15.94459409971495,15.991891397012246,1.0715833714337746,0.002957579946180338
BKKT,US,2025-02-05,Software - Infrastructure,Technology,217438560.0,9.871,-0.03847,1.2022631,24.596,-1.0331401,1.074,-11.54,84934000.0,55846000.0,-96519000.0,2024-09-30,-45983000.0,-0.3627,4.736174868915302,15.300000190734863,14.15999984741211,-0.44389090876981524,-0.6856016479613581,-0.21147583022992794,-0.47045062311393965,-1.3258232400983418,1.0805084996897865,0.6451633906499902
BKSY,US,2025-02-05,Scientific & Technical Instruments,Technology,582076416.0,2.075,-0.38782,4.8935585,95.943,-0.41092,5.679,-2.62,138953000.0,87748000.0,-42848000.0,2024-09-30,-4874500.0,-0.4286,3.742013100909748,17.700000762939453,7.671999931335449,-0.07361232790438292,-0.18900666516689385,-0.008374330012367311,-5.963740749213532,-6.755725482037959,2.3070908395926497,0.11723163336493571
BLCO,US,2025-02-05,Medical Instruments & Supplies,Healthcare,10534870016.0,0.934,-0.07857,0.9350788,69.494,-0.052270003,1.57,-1.04,10687000000.0,1027000000.0,174000000.0,2024-09-30,18500000.0,0.0251,0.37790040616722226,17.5,15.399999618530273,0.01651657777796354,0.014854020829776335,0.0017560729246685373,-15.928846153846152,-16.826923076923077,1.1363636645122297,0.05337142857142858
BLD,US,2025-02-05,Engineering & Construction,Industrials,11098515456.0,8.777,0.116610005,4.6199083,75.155,0.27352,2.012,20.05,3129378000.0,764999000.0,873693000.0,2024-09-30,147054000.0,0.1743,1.3036994284663717,333.1000061035156,425.2699890136719,0.07872160952189965,0.22434730895339614,0.013249880182894256,16.175711027606763,16.613466638579332,0.7832671354874442,0.02634944412841716
BMI,US,2025-02-05,Scientific & Technical Instruments,Technology,5882083840.0,8.805,0.14798,10.785533,1.11,0.21948,4.098,4.25,273565000.0,400133000.0,150722000.0,2024-09-30,38017000.0,0.1787,1.2593627501671492,216.8000030517578,187.22506713867188,0.025623912222237213,0.22372338941187297,0.006463185672647604,48.94000071806066,51.01176542394302,1.1579646164110102,0.04061346806299599
BN,US,2025-02-05,Asset Management,Financial Services,449770651648.0,7.461,0.011,2.1411078,147.727,0.02106,1.496,0.46,455846000000.0,-19091000000.0,16889000000.0,2024-09-30,-512000000.0,0.0357,1.483165901755122,58.56999969482422,43.637611389160156,0.03755024908387684,0.038669276825680304,-0.00113835795671413,111.10652107570482,127.32608629309613,1.342190780620347,0.12738603446944055
BNED,US,2025-02-05,Specialty Retail,Consumer Cyclical,768927360.0,0.313,-0.07169,0.08419576,347.605,-0.99341005,1.228,-68.05,366018000.0,162471000.0,24930000.0,2024-10-31,-51555000.0,-0.0917,1.1672609247424461,11.170000076293945,10.279999732971191,0.03242178819075966,0.04717222118151939,-0.06704794585537963,-0.1595444537295216,-0.16414401287720715,1.0865759111323945,0.028021485932151324
BNL,US,2025-02-05,REIT - Diversified,Real Estate,5008242688.0,0.195,0.33562002,0.9798869,62.654,0.04621,1.793,0.75,5093813000.0,-71465000.0,210788000.0,2024-09-30,67127500.0,0.039,0.4472915636107418,15.59000015258789,16.191936492919922,0.04208821599341793,0.04197001083955154,0.013403403984563458,20.526666870117186,20.786666870117188,0.9628249319903623,0.01250801783780808
BOC,US,2025-02-05,Conglomerates,Industrials,496752992.0,2.436,-0.097320005,0.85439086,17.452,-0.01276,2.088,-0.33,603371143.0,56580878.0,-9282169.0,2024-09-30,-2774138.0,-0.0149,0.7681931037268623,14.369999885559082,13.380000114440918,-0.018685683125185888,-0.014064914879622742,-0.005584542105787659,-36.1636360168457,-43.54545419866388,1.0739910136510138,0.1695198343354214
BODI,US,2025-02-05,Internet Content & Information,Communication Services,36313628.0,4.837,-0.25715,0.63133156,37.48,-1.04974,0.705,-16.04,130214000.0,-53366000.0,-43916000.0,2024-09-30,-1059000.0,-0.5129,0.5919556267891767,7.789999961853027,7.010000228881836,-1.2093531387169578,-0.5714657505725588,-0.029162605289672516,-0.18410224201078726,-0.48566084550205907,1.1112695731103577,0.6209242649148113
BOOT,US,2025-02-05,Apparel Retail,Consumer Cyclical,5806497792.0,1.224,0.08726,4.6375976,50.814,0.16415001,2.252,5.55,1113639000.0,490330000.0,227909000.0,2024-12-31,34040500.0,0.1914,1.1624226318305173,144.22000122070312,119.06999969482422,0.03925068228115155,0.14209065137792562,0.0058624839308300215,25.765045264991556,25.985585805532097,1.2112203039417,0.00848703362668043
BORR,US,2025-02-05,Oil & Gas Drilling,Energy,2693313792.0,0.739,0.086969994,0.88967973,202.378,0.08834,1.411,0.35,2760700000.0,169600000.0,353100000.0,2024-09-30,-71650000.0,0.0077,0.8617897357198686,3.5,5.577353000640869,0.13110243635510258,0.12049960754871515,-0.026602915788284057,7.88857142857143,10.0,0.6275378301495047,0.21114285714285713
